TRACK_ID,TRACK_NAME,ALBUM_TITLE,ARTIST_NAME,GENRE_NAME,MEDIA_TYPE_NAME,COMPOSER,SECONDS,BYTES
326,"Tapa Aqui, Descobre Ali",Axé Bahia 2001,Various Artists,Pop,MPEG audio file,Paulo Levi/W. Rangel,188.63,6327391
327,Daniela,Axé Bahia 2001,Various Artists,Pop,MPEG audio file,Jorge Cardoso/Pierre Onasis,230.79,7748006
328,Bate Lata,Axé Bahia 2001,Various Artists,Pop,MPEG audio file,Fábio Nolasco/Gal Sales/Ivan Brasil,206.73,7034985
329,Garotas do Brasil,Axé Bahia 2001,Various Artists,Pop,MPEG audio file,"Garay, Ricardo Engels/Luca Predabom/Ludwig, Carlos Henrique/Maurício Vieira",210.16,6973625
330,Levada do Amor (Ailoviu),Axé Bahia 2001,Various Artists,Pop,MPEG audio file,Luiz Wanderley/Paulo Levi,190.09,6457752
331,Lavadeira,Axé Bahia 2001,Various Artists,Pop,MPEG audio file,"Do Vale, Valverde/Gal Oliveira/Luciano Pinto",214.26,7254147
332,Reboladeira,Axé Bahia 2001,Various Artists,Pop,MPEG audio file,Cal Adan/Ferrugem/Julinho Carioca/Tríona Ní Dhomhnaill,210.60,7027525
333,É que Nessa Encarnação Eu Nasci Manga,Axé Bahia 2001,Various Artists,Pop,MPEG audio file,Lucina/Luli,196.52,6568081
334,Reggae Tchan,Axé Bahia 2001,Various Artists,Pop,MPEG audio file,"Cal Adan/Del Rey, Tension/Edu Casanova",206.65,6931328
335,My Love,Axé Bahia 2001,Various Artists,Pop,MPEG audio file,Jauperi/Zeu Góes,203.49,6772813
336,Latinha de Cerveja,Axé Bahia 2001,Various Artists,Pop,MPEG audio file,Adriano Bernandes/Edmar Neves,166.69,5532564
337,You Shook Me,BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,J B Lenoir/Willie Dixon,315.95,10249958
338,I Can't Quit You Baby,BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,Willie Dixon,263.84,8581414
339,Communication Breakdown,BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,Jimmy Page/John Bonham/John Paul Jones,192.65,6287257
340,Dazed and Confused,BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,Jimmy Page,401.92,13035765
341,The Girl I Love She Got Long Black Wavy Hair,BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,Jimmy Page/John Bonham/John Estes/John Paul Jones/Robert Plant,183.33,5995686
342,What is and Should Never Be,BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,Jimmy Page/Robert Plant,260.68,8497116
343,Communication Breakdown(2),BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,Jimmy Page/John Bonham/John Paul Jones,161.15,5261022
344,Travelling Riverside Blues,BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,Jimmy Page/Robert Johnson/Robert Plant,312.03,10232581
345,Whole Lotta Love,BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,Jimmy Page/John Bonham/John Paul Jones/Robert Plant/Willie Dixon,373.39,12258175
346,Somethin' Else,BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,Bob Cochran/Sharon Sheeley,127.87,4165650
347,Communication Breakdown(3),BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,Jimmy Page/John Bonham/John Paul Jones,185.26,6041133
348,I Can't Quit You Baby(2),BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,Willie Dixon,380.55,12377615
349,You Shook Me(2),BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,J B Lenoir/Willie Dixon,619.47,20138673
350,How Many More Times,BBC Sessions [Disc 1] [Live],Led Zeppelin,Rock,MPEG audio file,Chester Burnett/Jimmy Page/John Bonham/John Paul Jones/Robert Plant,711.84,23092953
351,Debra Kadabra,Bongo Fury,Frank Zappa & Captain Beefheart,Rock,MPEG audio file,Frank Zappa,234.55,7649679
352,Carolina Hard-Core Ecstasy,Bongo Fury,Frank Zappa & Captain Beefheart,Rock,MPEG audio file,Frank Zappa,359.68,11731061
353,Sam With The Showing Scalp Flat Top,Bongo Fury,Frank Zappa & Captain Beefheart,Rock,MPEG audio file,Don Van Vliet,171.28,5572993
354,Poofter's Froth Wyoming Plans Ahead,Bongo Fury,Frank Zappa & Captain Beefheart,Rock,MPEG audio file,Frank Zappa,183.90,6007019
355,200 Years Old,Bongo Fury,Frank Zappa & Captain Beefheart,Rock,MPEG audio file,Frank Zappa,272.56,8912465
356,Cucamonga,Bongo Fury,Frank Zappa & Captain Beefheart,Rock,MPEG audio file,Frank Zappa,144.48,4728586
357,Advance Romance,Bongo Fury,Frank Zappa & Captain Beefheart,Rock,MPEG audio file,Frank Zappa,677.69,22080051
358,Man With The Woman Head,Bongo Fury,Frank Zappa & Captain Beefheart,Rock,MPEG audio file,Don Van Vliet,88.89,2922044
359,Muffin Man,Bongo Fury,Frank Zappa & Captain Beefheart,Rock,MPEG audio file,Frank Zappa,332.88,10891682
360,Vai-Vai 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,276.35,9402241
361,X-9 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,273.92,9310370
362,Gavioes 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,282.72,9616640
363,Nene 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,284.97,9694508
364,Rosas De Ouro 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,284.34,9721084
365,Mocidade Alegre 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,282.49,9599937
366,Camisa Verde 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,283.45,9633755
367,Leandro De Itaquera 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,274.81,9451845
368,Tucuruvi 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,287.92,9883335
369,Aguia De Ouro 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,284.16,9698729
370,Ipiranga 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,248.29,8522591
371,Morro Da Casa Verde 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,284.71,9718778
372,Perola Negra 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,281.63,9619196
373,Sao Lucas 2001,Carnaval 2001,Various Artists,Soundtrack,MPEG audio file,,296.25,10020122
374,Guanabara,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Marcos Valle,247.61,8499591
375,Mas Que Nada,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Jorge Ben,248.40,8255254
376,Vôo Sobre o Horizonte,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,J.r.Bertami/Parana,225.10,7528825
377,A Paz,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Donato/Gilberto Gil,263.18,8619173
378,Wave (Vou te Contar),Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Antonio Carlos Jobim,271.65,9057557
379,Água de Beber,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Antonio Carlos Jobim/Vinicius de Moraes,146.68,4866476
380,Samba da Bençaco,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Baden Powell/Vinicius de Moraes,282.20,9440676
381,Pode Parar,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Jorge Vercilo/Jota Maranhao,179.41,6046678
382,Menino do Rio,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Caetano Veloso,262.71,8737489
383,Ando Meio Desligado,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Caetano Veloso,195.81,6547648
384,Mistério da Raça,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Luiz Melodia/Ricardo Augusto,184.32,6191752
385,All Star,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Nando Reis,176.33,5891697
386,Menina Bonita,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Alexandre Brazil/Pedro Luis/Rodrigo Cabelo,237.09,7938246
387,Pescador de Ilusões,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Macelo Yuka/O Rappa,245.52,8267067
388,À Vontade (Live Mix),Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Bombom/Ed Motta,180.64,5972430
389,Maria Fumaça,Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Luiz Carlos/Oberdan,141.01,4743149
390,Sambassim (dj patife remix),Chill: Brazil (Disc 1),Marcos Valle,Latin,MPEG audio file,Alba Carvalho/Fernando Porto,213.66,7243166
391,Garota De Ipanema,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,MPEG audio file,Vários,279.54,9141343
392,Tim Tim Por Tim Tim,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,MPEG audio file,Vários,213.24,7143328
393,Tarde Em Itapoã,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,MPEG audio file,Vários,313.70,10344491
394,Tanto Tempo,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,MPEG audio file,Vários,170.29,5572240
395,Eu Vim Da Bahia - Live,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,MPEG audio file,Vários,157.99,5115428
396,Alô Alô Marciano,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,MPEG audio file,Vários,238.11,8013065
397,Linha Do Horizonte,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,MPEG audio file,Vários,279.48,9275929
398,Only A Dream In Rio,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,MPEG audio file,Vários,371.36,12192989
399,Abrir A Porta,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,MPEG audio file,Vários,271.96,8991141
